ID,LAST_NAME,FIRST_NAME,ACTIVE,IMAGE_URL,TEAM,OVERALLATTRIBUTE,CLOSESHOT,MIDRANGESHOT,THREEPOINTSHOT,FREETHROW,SHOTIQ,OFFENSIVECONSISTENCY,LAYUP,STANDINGDUNK,DRIVINGDUNK,POSTHOOK,POSTFADE,POSTCONTROL,DRAWFOUL,HANDS,INTERIORDEFENSE,PERIMETERDEFENSE,STEAL,BLOCK,LATERALQUICKNESS,HELPDEFENSEIQ,PASSPERCEPTION,DEFENSIVECONSISTENCY,SPEED,ACCELERATION,STRENGTH,VERTICAL,STAMINA,HUSTLE,OVERALLDURABILITY,PASSACCURACY,BALLHANDLE,SPEEDWITHBALL,PASSIQ,PASSVISION,OFFENSIVEREBOUND,DEFENSIVEREBOUND
203497,Gobert,Rudy,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203497.png,Minnesota Timberwolves,84,75.0,60.0,25.0,65.0,75.0,50.0,60.0,90.0,75.0,65.0,58.0,65.0,70.0,85.0,97.0,64.0,41.0,80.0,65.0,97.0,74.0,95.0,48.0,25.0,87.0,57.0,90.0,95.0,81.0,68.0,35.0,25.0,58.0,30.0,80.0,91.0
1630183,McDaniels,Jaden,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630183.png,Minnesota Timberwolves,81,88.0,85.0,83.0,75.0,95.0,80.0,74.0,40.0,75.0,52.0,56.0,54.0,52.0,79.0,80.0,82.0,42.0,67.0,80.0,82.0,84.0,85.0,79.0,78.0,60.0,80.0,85.0,84.0,90.0,44.0,78.0,70.0,40.0,36.0,47.0,49.0
1629675,Reid,Naz,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629675.png,Minnesota Timberwolves,80,90.0,70.0,78.0,68.0,95.0,90.0,82.0,80.0,80.0,69.0,58.0,69.0,84.0,94.0,77.0,54.0,46.0,78.0,54.0,77.0,59.0,55.0,50.0,49.0,80.0,70.0,88.0,92.0,80.0,59.0,58.0,49.0,65.0,39.0,59.0,82.0
201144,Conley,Mike,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201144.png,Minnesota Timberwolves,79,86.0,94.0,81.0,84.0,70.0,70.0,76.0,25.0,30.0,25.0,40.0,29.0,60.0,84.0,31.0,83.0,49.0,40.0,82.0,83.0,80.0,80.0,83.0,84.0,40.0,92.0,85.0,80.0,82.0,90.0,89.0,83.0,90.0,76.0,34.0,44.0
1629669,Nowell,Jaylen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629669.png,Minnesota Timberwolves,77,89.0,85.0,73.0,81.0,95.0,90.0,84.0,25.0,65.0,27.0,40.0,38.0,79.0,78.0,29.0,60.0,46.0,32.0,67.0,55.0,58.0,40.0,81.0,80.0,39.0,79.0,85.0,80.0,80.0,64.0,75.0,77.0,68.0,61.0,40.0,54.0
203937,Anderson,Kyle,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png,Minnesota Timberwolves,77,97.0,71.0,81.0,74.0,95.0,80.0,79.0,55.0,45.0,45.0,48.0,41.0,49.0,70.0,60.0,79.0,56.0,67.0,80.0,78.0,75.0,75.0,66.0,67.0,62.0,66.0,85.0,64.0,83.0,78.0,81.0,65.0,79.0,70.0,42.0,69.0
1629003,Milton,Shake,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629003.png,Minnesota Timberwolves,77,82.0,85.0,84.0,85.0,98.0,80.0,78.0,30.0,60.0,46.0,44.0,40.0,50.0,89.0,30.0,65.0,35.0,45.0,74.0,58.0,50.0,40.0,77.0,79.0,38.0,77.0,88.0,85.0,83.0,79.0,84.0,77.0,79.0,70.0,38.0,54.0
1629638,Alexander-Walker,Nickeil,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629638.png,Minnesota Timberwolves,74,74.0,67.0,82.0,67.0,70.0,75.0,85.0,40.0,60.0,54.0,58.0,64.0,60.0,88.0,52.0,75.0,53.0,60.0,76.0,70.0,74.0,55.0,72.0,75.0,60.0,70.0,90.0,75.0,80.0,75.0,81.0,72.0,76.0,64.0,36.0,51.0
203085,Rivers,Austin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203085.png,Minnesota Timberwolves,74,89.0,65.0,80.0,71.0,70.0,60.0,80.0,25.0,65.0,31.0,43.0,42.0,60.0,70.0,35.0,79.0,42.0,32.0,79.0,78.0,60.0,75.0,77.0,77.0,44.0,82.0,93.0,80.0,82.0,75.0,86.0,77.0,77.0,38.0,27.0,46.0
1628972,Brown Jr.,Troy,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628972.png,Minnesota Timberwolves,73,85.0,74.0,81.0,91.0,75.0,55.0,70.0,30.0,70.0,54.0,59.0,54.0,65.0,80.0,48.0,72.0,42.0,40.0,78.0,72.0,71.0,55.0,70.0,71.0,58.0,69.0,85.0,80.0,81.0,75.0,77.0,61.0,75.0,32.0,44.0,59.0
1629162,McLaughlin,Jordan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629162.png,Minnesota Timberwolves,73,80.0,74.0,70.0,75.0,95.0,70.0,84.0,25.0,65.0,25.0,25.0,25.0,49.0,70.0,25.0,73.0,80.0,37.0,74.0,52.0,74.0,60.0,72.0,72.0,52.0,74.0,80.0,70.0,83.0,83.0,84.0,70.0,80.0,72.0,40.0,43.0
1630568,Garza,Luka,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630568.png,Minnesota Timberwolves,73,82.0,70.0,81.0,70.0,85.0,85.0,69.0,60.0,45.0,69.0,69.0,69.0,59.0,85.0,54.0,30.0,31.0,35.0,32.0,52.0,56.0,30.0,40.0,40.0,69.0,48.0,80.0,85.0,80.0,55.0,35.0,34.0,55.0,42.0,91.0,61.0
1630346,Ryan,Matt,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630346.png,Minnesota Timberwolves,71,67.0,67.0,82.0,90.0,80.0,65.0,67.0,40.0,55.0,40.0,40.0,40.0,37.0,95.0,42.0,64.0,35.0,32.0,64.0,55.0,50.0,40.0,55.0,55.0,54.0,69.0,89.0,70.0,79.0,65.0,67.0,52.0,68.0,32.0,32.0,43.0
1631111,Moore Jr.,Wendell,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631111.png,Minnesota Timberwolves,71,66.0,70.0,76.0,81.0,70.0,45.0,71.0,50.0,80.0,52.0,52.0,52.0,52.0,72.0,66.0,72.0,70.0,39.0,82.0,70.0,72.0,60.0,70.0,70.0,58.0,83.0,85.0,90.0,80.0,57.0,67.0,68.0,54.0,58.0,37.0,49.0
1631169,Minott,Josh,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631169.png,Minnesota Timberwolves,70,74.0,65.0,64.0,75.0,50.0,30.0,75.0,65.0,80.0,51.0,55.0,52.0,40.0,75.0,48.0,63.0,63.0,74.0,70.0,60.0,65.0,60.0,72.0,72.0,62.0,80.0,80.0,80.0,80.0,62.0,63.0,68.0,60.0,44.0,66.0,69.0
1629627,Williamson,Zion,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629627.png,New Orleans Pelicans,90,98.0,70.0,73.0,72.0,98.0,98.0,98.0,95.0,97.0,90.0,80.0,92.0,94.0,95.0,59.0,55.0,46.0,56.0,76.0,64.0,70.0,40.0,86.0,86.0,92.0,99.0,83.0,95.0,60.0,65.0,78.0,74.0,72.0,72.0,58.0,67.0
1627742,Ingram,Brandon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627742.png,New Orleans Pelicans,85,90.0,89.0,84.0,86.0,98.0,98.0,90.0,65.0,80.0,64.0,70.0,70.0,89.0,98.0,61.0,69.0,37.0,51.0,72.0,75.0,68.0,40.0,74.0,74.0,42.0,77.0,95.0,80.0,85.0,75.0,85.0,70.0,79.0,72.0,32.0,64.0
202685,Valanciunas,Jonas,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202685.png,New Orleans Pelicans,83,95.0,71.0,77.0,83.0,70.0,70.0,80.0,80.0,65.0,87.0,64.0,86.0,65.0,95.0,75.0,43.0,31.0,62.0,48.0,80.0,54.0,60.0,62.0,46.0,89.0,54.0,90.0,90.0,81.0,36.0,35.0,33.0,65.0,41.0,83.0,94.0
1630529,Jones,Herbert,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630529.png,New Orleans Pelicans,79,85.0,71.0,76.0,75.0,90.0,85.0,79.0,55.0,75.0,62.0,62.0,62.0,55.0,85.0,62.0,88.0,86.0,60.0,87.0,84.0,83.0,85.0,74.0,74.0,59.0,72.0,82.0,85.0,80.0,69.0,75.0,69.0,75.0,42.0,52.0,50.0
1630631,Alvarado,Jose,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630631.png,New Orleans Pelicans,77,83.0,72.0,77.0,79.0,75.0,60.0,83.0,25.0,30.0,35.0,30.0,30.0,40.0,85.0,31.0,85.0,89.0,45.0,87.0,85.0,85.0,85.0,76.0,76.0,42.0,78.0,80.0,79.0,80.0,75.0,73.0,75.0,68.0,70.0,36.0,50.0
1626204,Nance Jr.,Larry,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626204.png,New Orleans Pelicans,77,96.0,74.0,79.0,68.0,80.0,60.0,72.0,85.0,85.0,58.0,54.0,69.0,60.0,78.0,68.0,48.0,59.0,67.0,61.0,75.0,89.0,55.0,65.0,60.0,69.0,86.0,88.0,85.0,83.0,69.0,64.0,49.0,70.0,44.0,67.0,78.0
1630230,Marshall,Naji,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630230.png,New Orleans Pelicans,75,81.0,89.0,73.0,80.0,85.0,60.0,84.0,45.0,70.0,60.0,60.0,63.0,69.0,80.0,52.0,60.0,43.0,45.0,65.0,62.0,64.0,40.0,62.0,62.0,60.0,75.0,85.0,70.0,80.0,67.0,74.0,62.0,71.0,54.0,40.0,62.0
1630700,Daniels,Dyson,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630700.png,New Orleans Pelicans,75,75.0,72.0,72.0,63.0,75.0,65.0,81.0,25.0,75.0,44.0,55.0,47.0,44.0,85.0,57.0,79.0,73.0,51.0,80.0,78.0,78.0,75.0,79.0,84.0,52.0,75.0,89.0,85.0,80.0,82.0,86.0,79.0,82.0,64.0,42.0,66.0
203469,Zeller,Cody,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203469.png,New Orleans Pelicans,75,80.0,70.0,38.0,77.0,65.0,70.0,65.0,75.0,75.0,67.0,65.0,67.0,65.0,79.0,60.0,37.0,38.0,57.0,54.0,76.0,60.0,55.0,70.0,40.0,75.0,80.0,89.0,95.0,84.0,68.0,40.0,31.0,64.0,37.0,90.0,84.0
1630184,Lewis Jr.,Kira,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630184.png,New Orleans Pelicans,73,78.0,66.0,78.0,80.0,65.0,70.0,73.0,25.0,45.0,25.0,45.0,32.0,50.0,86.0,34.0,67.0,41.0,40.0,75.0,68.0,65.0,40.0,92.0,93.0,49.0,70.0,85.0,80.0,84.0,75.0,86.0,82.0,75.0,52.0,36.0,67.0
1630604,Liddell,E.J.,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630604.png,New Orleans Pelicans,70,80.0,79.0,76.0,76.0,40.0,45.0,75.0,55.0,60.0,66.0,71.0,68.0,37.0,85.0,65.0,54.0,44.0,79.0,60.0,62.0,54.0,50.0,73.0,73.0,65.0,89.0,80.0,65.0,80.0,59.0,60.0,59.0,58.0,49.0,59.0,66.0
1631220,Seabron,Dereon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631220.png,New Orleans Pelicans,67,65.0,66.0,60.0,69.0,50.0,40.0,74.0,40.0,80.0,44.0,47.0,50.0,40.0,98.0,49.0,71.0,42.0,45.0,70.0,57.0,44.0,50.0,83.0,85.0,83.0,85.0,89.0,70.0,83.0,64.0,68.0,74.0,60.0,44.0,33.0,50.0
1628973,Brunson,Jalen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png,New York Knicks,88,96.0,94.0,85.0,84.0,98.0,98.0,90.0,40.0,50.0,50.0,56.0,50.0,88.0,98.0,55.0,70.0,41.0,40.0,78.0,65.0,55.0,65.0,82.0,82.0,42.0,69.0,93.0,92.0,81.0,87.0,88.0,81.0,88.0,74.0,34.0,47.0
203944,Randle,Julius,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203944.png,New York Knicks,85,98.0,78.0,79.0,76.0,95.0,98.0,92.0,85.0,80.0,79.0,60.0,86.0,92.0,85.0,77.0,73.0,36.0,42.0,76.0,73.0,52.0,75.0,73.0,76.0,87.0,69.0,95.0,90.0,84.0,74.0,80.0,68.0,84.0,67.0,53.0,86.0
1629011,Robinson,Mitchell,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629011.png,New York Knicks,82,75.0,68.0,32.0,49.0,80.0,50.0,79.0,90.0,80.0,65.0,52.0,50.0,64.0,80.0,83.0,49.0,49.0,87.0,65.0,87.0,65.0,80.0,48.0,25.0,70.0,83.0,85.0,95.0,80.0,70.0,40.0,25.0,54.0,29.0,93.0,78.0
1630193,Quickley,Immanuel,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630193.png,New York Knicks,82,95.0,84.0,82.0,82.0,98.0,98.0,86.0,40.0,55.0,50.0,51.0,45.0,86.0,98.0,37.0,71.0,43.0,40.0,74.0,69.0,44.0,55.0,82.0,82.0,54.0,79.0,89.0,85.0,79.0,84.0,86.0,76.0,84.0,78.0,38.0,57.0
1628404,Hart,Josh,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628404.png,New York Knicks,80,82.0,67.0,80.0,74.0,90.0,90.0,86.0,25.0,70.0,39.0,58.0,42.0,84.0,95.0,46.0,72.0,49.0,40.0,77.0,70.0,70.0,65.0,81.0,83.0,44.0,69.0,90.0,95.0,82.0,73.0,78.0,79.0,75.0,63.0,57.0,78.0
1629656,Grimes,Quentin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629656.png,New York Knicks,78,82.0,80.0,81.0,79.0,95.0,85.0,79.0,25.0,70.0,39.0,58.0,42.0,65.0,80.0,46.0,78.0,37.0,53.0,82.0,78.0,77.0,75.0,86.0,86.0,63.0,75.0,85.0,80.0,80.0,70.0,74.0,79.0,65.0,37.0,37.0,47.0
1628978,DiVincenzo,Donte,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628978.png,New York Knicks,77,97.0,63.0,84.0,84.0,85.0,80.0,75.0,25.0,75.0,28.0,45.0,38.0,44.0,70.0,58.0,82.0,70.0,37.0,85.0,84.0,88.0,80.0,89.0,89.0,60.0,95.0,90.0,85.0,81.0,77.0,77.0,81.0,74.0,64.0,47.0,60.0
1630579,Sims,Jericho,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630579.png,New York Knicks,76,68.0,69.0,26.0,52.0,75.0,65.0,64.0,80.0,89.0,60.0,60.0,60.0,40.0,80.0,66.0,40.0,37.0,73.0,42.0,66.0,55.0,40.0,80.0,80.0,65.0,83.0,85.0,90.0,80.0,30.0,35.0,34.0,32.0,29.0,86.0,73.0
1628392,Hartenstein,Isaiah,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628392.png,New York Knicks,76,89.0,70.0,56.0,75.0,85.0,75.0,77.0,75.0,65.0,56.0,57.0,59.0,69.0,75.0,60.0,41.0,43.0,75.0,50.0,65.0,54.0,40.0,62.0,62.0,62.0,70.0,80.0,88.0,77.0,50.0,56.0,42.0,60.0,33.0,88.0,81.0
1629676,Roby,Isaiah,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629676.png,New York Knicks,74,80.0,74.0,73.0,75.0,95.0,80.0,78.0,75.0,75.0,50.0,51.0,62.0,60.0,85.0,62.0,60.0,53.0,51.0,63.0,60.0,60.0,50.0,74.0,72.0,60.0,79.0,80.0,85.0,80.0,48.0,55.0,50.0,47.0,41.0,48.0,79.0
203095,Fournier,Evan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203095.png,New York Knicks,74,85.0,83.0,76.0,79.0,80.0,70.0,84.0,25.0,50.0,30.0,45.0,36.0,66.0,85.0,38.0,69.0,49.0,42.0,69.0,70.0,72.0,65.0,71.0,70.0,40.0,63.0,95.0,80.0,86.0,75.0,82.0,65.0,82.0,44.0,30.0,52.0
1630540,McBride,Miles,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630540.png,New York Knicks,73,70.0,76.0,73.0,68.0,60.0,50.0,79.0,25.0,65.0,25.0,58.0,48.0,50.0,80.0,40.0,76.0,73.0,50.0,76.0,75.0,74.0,75.0,86.0,86.0,44.0,80.0,85.0,85.0,80.0,70.0,74.0,80.0,60.0,47.0,35.0,38.0
1630613,Washington Jr.,Duane,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630613.png,New York Knicks,73,88.0,82.0,80.0,80.0,84.0,75.0,78.0,45.0,40.0,29.0,32.0,44.0,55.0,80.0,47.0,62.0,35.0,35.0,70.0,65.0,55.0,40.0,79.0,79.0,42.0,72.0,80.0,65.0,80.0,66.0,74.0,76.0,68.0,71.0,27.0,53.0
1630233,Knight,Nathan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630233.png,New York Knicks,73,70.0,70.0,73.0,84.0,85.0,50.0,67.0,70.0,65.0,60.0,60.0,60.0,58.0,60.0,65.0,37.0,46.0,56.0,43.0,65.0,50.0,60.0,67.0,65.0,75.0,55.0,80.0,85.0,80.0,55.0,47.0,32.0,62.0,32.0,66.0,56.0
1629685,Windler,Dylan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629685.png,New York Knicks,71,77.0,77.0,77.0,80.0,85.0,75.0,72.0,35.0,50.0,32.0,44.0,44.0,35.0,80.0,42.0,65.0,43.0,40.0,65.0,57.0,60.0,45.0,68.0,69.0,55.0,75.0,80.0,80.0,80.0,62.0,72.0,67.0,60.0,40.0,51.0,66.0
1629610,Jeffries,DaQuan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629610.png,New York Knicks,70,60.0,75.0,73.0,76.0,50.0,70.0,72.0,70.0,75.0,63.0,65.0,60.0,42.0,70.0,54.0,58.0,42.0,57.0,69.0,50.0,54.0,35.0,79.0,79.0,57.0,89.0,80.0,60.0,80.0,55.0,70.0,68.0,53.0,31.0,45.0,54.0
1628983,Gilgeous-Alexander,Shai,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png,Oklahoma City Thunder,93,96.0,96.0,80.0,90.0,98.0,98.0,96.0,40.0,75.0,66.0,73.0,72.0,98.0,98.0,68.0,79.0,70.0,66.0,83.0,80.0,80.0,80.0,86.0,86.0,60.0,85.0,97.0,98.0,80.0,96.0,93.0,85.0,97.0,89.0,59.0,54.0
1630581,Giddey,Josh,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png,Oklahoma City Thunder,83,89.0,75.0,75.0,75.0,98.0,98.0,89.0,45.0,65.0,55.0,58.0,55.0,89.0,95.0,50.0,69.0,40.0,51.0,73.0,69.0,66.0,65.0,79.0,79.0,60.0,74.0,88.0,95.0,80.0,96.0,89.0,79.0,95.0,92.0,59.0,77.0
1631114,Williams,Jalen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png,Oklahoma City Thunder,82,88.0,84.0,80.0,79.0,80.0,90.0,87.0,25.0,80.0,47.0,50.0,50.0,75.0,87.0,55.0,69.0,66.0,56.0,72.0,68.0,70.0,65.0,88.0,88.0,50.0,83.0,90.0,80.0,80.0,78.0,82.0,83.0,78.0,60.0,43.0,56.0
1629652,Dort,Luguentz,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629652.png,Oklahoma City Thunder,78,58.0,80.0,78.0,78.0,90.0,75.0,86.0,50.0,85.0,40.0,38.0,44.0,60.0,72.0,52.0,83.0,46.0,50.0,86.0,82.0,82.0,80.0,79.0,78.0,70.0,87.0,92.0,94.0,80.0,62.0,72.0,76.0,62.0,39.0,51.0,50.0
1630198,Joe,Isaiah,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png,Oklahoma City Thunder,78,81.0,84.0,86.0,82.0,95.0,95.0,81.0,40.0,60.0,35.0,38.0,30.0,85.0,85.0,42.0,69.0,46.0,40.0,77.0,61.0,52.0,55.0,72.0,74.0,47.0,79.0,80.0,75.0,87.0,67.0,74.0,63.0,69.0,37.0,34.0,55.0
1631096,Holmgren,Chet,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631096.png,Oklahoma City Thunder,77,77.0,71.0,75.0,72.0,70.0,60.0,70.0,75.0,75.0,69.0,68.0,68.0,52.0,85.0,77.0,59.0,52.0,88.0,69.0,80.0,72.0,70.0,75.0,75.0,45.0,75.0,87.0,85.0,80.0,60.0,65.0,67.0,59.0,44.0,80.0,80.0
1630197,Pokusevski,Aleksej,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630197.png,Oklahoma City Thunder,77,74.0,71.0,83.0,79.0,85.0,70.0,81.0,70.0,70.0,54.0,54.0,62.0,55.0,75.0,67.0,67.0,42.0,86.0,54.0,77.0,57.0,50.0,60.0,60.0,49.0,60.0,84.0,90.0,79.0,59.0,62.0,52.0,54.0,47.0,58.0,69.0
1629026,Williams,Kenrich,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629026.png,Oklahoma City Thunder,77,84.0,84.0,83.0,53.0,75.0,80.0,79.0,40.0,65.0,40.0,52.0,54.0,55.0,90.0,62.0,63.0,46.0,51.0,75.0,60.0,60.0,45.0,66.0,66.0,63.0,72.0,80.0,90.0,80.0,69.0,69.0,63.0,69.0,44.0,67.0,63.0
203506,Oladipo,Victor,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203506.png,Oklahoma City Thunder,76,85.0,79.0,74.0,76.0,70.0,55.0,75.0,35.0,75.0,41.0,53.0,40.0,50.0,84.0,58.0,84.0,76.0,51.0,84.0,82.0,78.0,80.0,81.0,81.0,66.0,88.0,85.0,85.0,83.0,75.0,82.0,80.0,80.0,68.0,34.0,56.0
1630526,Robinson-Earl,Jeremiah,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630526.png,Oklahoma City Thunder,75,80.0,66.0,76.0,77.0,78.0,75.0,79.0,75.0,75.0,64.0,65.0,66.0,50.0,70.0,66.0,40.0,49.0,57.0,58.0,66.0,52.0,45.0,62.0,62.0,60.0,69.0,80.0,85.0,80.0,65.0,69.0,55.0,66.0,31.0,68.0,65.0
1630544,Mann,Tre,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630544.png,Oklahoma City Thunder,75,78.0,94.0,74.0,74.0,92.0,90.0,83.0,25.0,60.0,35.0,55.0,60.0,59.0,85.0,49.0,66.0,46.0,47.0,69.0,60.0,59.0,40.0,74.0,74.0,53.0,68.0,88.0,75.0,80.0,80.0,83.0,73.0,78.0,54.0,36.0,53.0
1631119,Williams,Jaylin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png,Oklahoma City Thunder,75,75.0,68.0,75.0,72.0,85.0,65.0,69.0,70.0,70.0,68.0,61.0,68.0,65.0,75.0,74.0,45.0,41.0,55.0,57.0,72.0,65.0,70.0,50.0,50.0,60.0,62.0,78.0,85.0,80.0,62.0,59.0,38.0,69.0,40.0,48.0,85.0
1630322,Waters III,Lindy,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630322.png,Oklahoma City Thunder,74,74.0,77.0,80.0,85.0,95.0,80.0,70.0,25.0,65.0,28.0,54.0,34.0,65.0,70.0,53.0,67.0,43.0,42.0,69.0,62.0,62.0,40.0,60.0,60.0,33.0,67.0,83.0,70.0,80.0,69.0,69.0,50.0,67.0,34.0,36.0,57.0
1630598,Wiggins,Aaron,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630598.png,Oklahoma City Thunder,74,78.0,70.0,81.0,82.0,70.0,85.0,80.0,35.0,45.0,38.0,40.0,39.0,60.0,76.0,35.0,59.0,42.0,50.0,73.0,47.0,40.0,45.0,84.0,84.0,45.0,72.0,80.0,65.0,80.0,64.0,70.0,75.0,68.0,37.0,53.0,55.0
202722,Bertans,Davis,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202722.png,Oklahoma City Thunder,73,70.0,70.0,82.0,88.0,70.0,60.0,69.0,65.0,65.0,43.0,66.0,52.0,60.0,88.0,64.0,40.0,40.0,52.0,63.0,69.0,58.0,50.0,57.0,55.0,64.0,52.0,80.0,80.0,68.0,38.0,72.0,47.0,45.0,33.0,35.0,47.0
1631172,Dieng,Ousmane,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631172.png,Oklahoma City Thunder,73,70.0,73.0,71.0,75.0,75.0,60.0,69.0,45.0,75.0,45.0,48.0,48.0,47.0,90.0,54.0,62.0,40.0,52.0,73.0,54.0,52.0,40.0,78.0,78.0,49.0,79.0,88.0,80.0,80.0,69.0,70.0,75.0,70.0,37.0,41.0,67.0
1631298,White,Jack,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631298.png,Oklahoma City Thunder,67,69.0,64.0,66.0,74.0,50.0,35.0,68.0,55.0,65.0,55.0,55.0,55.0,47.0,59.0,60.0,62.0,37.0,45.0,67.0,68.0,59.0,55.0,56.0,57.0,55.0,72.0,80.0,90.0,80.0,55.0,54.0,47.0,56.0,30.0,62.0,62.0
1630846,Sarr,Olivier,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630846.png,Oklahoma City Thunder,67,68.0,74.0,69.0,79.0,55.0,35.0,60.0,75.0,75.0,64.0,62.0,64.0,40.0,70.0,58.0,40.0,37.0,65.0,47.0,59.0,48.0,35.0,65.0,63.0,63.0,74.0,85.0,80.0,80.0,50.0,52.0,49.0,55.0,32.0,63.0,58.0
1630532,Wagner,Franz,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630532.png,Orlando Magic,84,88.0,79.0,80.0,83.0,98.0,98.0,92.0,55.0,80.0,57.0,59.0,59.0,75.0,76.0,56.0,73.0,41.0,40.0,73.0,74.0,73.0,70.0,70.0,70.0,65.0,75.0,85.0,80.0,80.0,80.0,79.0,68.0,84.0,64.0,40.0,52.0
1631094,Banchero,Paolo,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631094.png,Orlando Magic,84,82.0,79.0,70.0,74.0,95.0,95.0,88.0,75.0,85.0,74.0,70.0,72.0,84.0,85.0,68.0,66.0,40.0,53.0,70.0,64.0,67.0,45.0,80.0,80.0,77.0,83.0,90.0,85.0,80.0,70.0,76.0,74.0,70.0,64.0,60.0,72.0
1628976,Carter Jr.,Wendell,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628976.png,Orlando Magic,81,89.0,81.0,78.0,74.0,85.0,70.0,78.0,80.0,75.0,82.0,82.0,81.0,70.0,85.0,78.0,47.0,35.0,57.0,50.0,80.0,70.0,70.0,68.0,55.0,82.0,68.0,85.0,90.0,81.0,56.0,50.0,47.0,70.0,47.0,66.0,86.0
1628365,Fultz,Markelle,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628365.png,Orlando Magic,80,94.0,81.0,74.0,80.0,90.0,90.0,90.0,30.0,75.0,42.0,48.0,69.0,79.0,81.0,50.0,75.0,76.0,52.0,78.0,72.0,69.0,40.0,86.0,85.0,56.0,85.0,92.0,75.0,80.0,86.0,86.0,85.0,83.0,74.0,49.0,51.0
1630175,Anthony,Cole,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png,Orlando Magic,80,93.0,85.0,80.0,89.0,98.0,95.0,82.0,40.0,89.0,49.0,58.0,44.0,82.0,98.0,45.0,69.0,40.0,60.0,74.0,55.0,52.0,45.0,84.0,84.0,59.0,77.0,88.0,85.0,98.0,82.0,84.0,84.0,82.0,71.0,41.0,68.0
